source,distance (DIFF),type
Total,1.0895522388059702,negative
Total,0.7674418604651165,negative
Total,0.9931034482758618,negative
Total,1.0,negative
Total,1.1666666666666663,negative
Total,1.2222222222222223,negative
Total,0.33333333333333304,negative
Total,0.33333333333333304,negative
Total,0.33333333333333304,negative
Total,0.33333333333333304,negative
Total,0.625,negative
Total,0.5,negative
Total,0.5999999999999999,negative
Total,0.33333333333333304,negative
Total,0.5,negative
Total,0.5714285714285716,negative
Total,1.0845070422535212,negative
Total,0.7464788732394365,negative
Total,1.0394736842105263,negative
Total,0.6666666666666667,negative
Total,0.8181818181818181,negative
Total,0.984375,negative
Total,1.1666666666666667,negative
Total,1.0463917525773199,negative
Total,0.9359605911330049,negative
Total,0.9338235294117645,negative
Total,0.9166666666666663,negative
Total,0.8666666666666665,negative
Total,1.024390243902439,negative
Total,0.7250000000000001,negative
Total,0.7560975609756095,negative
Total,1.0338983050847457,negative
Total,1.0714285714285714,negative
Total,0.8970588235294112,negative
Total,0.9375000000000002,negative
Total,1.0357142857142856,negative
Total,0.9949748743718592,negative
Total,1.0283018867924527,negative
Total,1.026086956521739,negative
Total,1.0297029702970297,negative
Total,0.9999999999999996,negative
Total,0.9840546697038726,negative
Total,0.9895522388059701,negative
Total,1.0098039215686274,negative
Total,1.02,negative
Total,1.0201511335012599,negative
Total,1.0625,negative
Total,0.8571428571428579,negative
Total,1.1666666666666667,negative
Total,0.9844357976653695,negative
Total,1.0420168067226894,negative
Total,1.0555555555555554,negative
Total,1.0,negative
Total,1.0999999999999999,negative
Total,0.0,negative
Total,1.0070921985815604,negative
Total,1.6666666666666665,negative
Total,0.0,negative
Total,0.956521739130435,negative
Total,0.9361702127659575,negative
Total,0.9772727272727273,negative
Total,0.9772727272727273,negative
Total,0.9719827586206895,negative
Total,0.9999999999999998,negative
Total,1.0625,negative
Total,0.9333333333333333,negative
Total,1.11340206185567,negative
Total,0.9720279720279714,negative
Total,0.9272727272727272,negative
Total,0.9047619047619047,negative
Total,1.0853658536585369,negative
Total,1.0338983050847457,negative
Total,0.6666666666666663,negative
Total,0.75,negative
Total,1.1632653061224496,negative
Total,0.844444444444445,negative
Total,1.0,negative
Total,0.0,negative
Total,0.5,negative
Total,1.3076923076923075,negative
Total,0.9380530973451338,negative
Total,1.1,negative
Total,0.8125,negative
Total,0.8769230769230769,negative
Total,0.9870129870129865,negative
Total,0.9841269841269842,negative
Total,1.0185185185185184,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,0.9861111111111112,negative
Total,1.0098039215686276,negative
Total,0.9852941176470589,negative
Total,0.9677419354838706,negative
Total,1.0540540540540542,negative
Total,1.0149253731343284,negative
Total,0.9166666666666663,negative
Total,1.0376344086021505,negative
Total,0.9999999999999998,negative
Total,0.9999999999999998,negative
Total,1.0000000000000007,negative
Total,1.1041666666666667,negative
Total,1.1875,negative
Total,0.7692307692307692,negative
Total,0.33333333333333326,negative
Total,1.125,negative
Total,0.9655172413793105,negative
Total,1.0,negative
Total,0.9999999999999998,negative
Total,1.0,negative
Total,1.0,negative
Total,0.925925925925926,negative
Total,0.9473684210526321,negative
Total,1.0146341463414636,negative
Total,2.0,negative
Total,1.333333333333333,negative
Total,0.846153846153846,negative
Total,1.1065573770491803,negative
Total,0.5,negative
Total,1.0,negative
Total,1.0000000000000002,negative
Total,0.9999999999999996,negative
Total,0.9947916666666665,negative
Total,0.9999999999999996,negative
Total,1.0000000000000002,negative
Total,0.9060773480662985,negative
Total,0.9162011173184357,negative
Total,0.9147727272727271,negative
Total,0.9213483146067414,negative
Total,0.9357429718875501,negative
Total,1.0625,negative
Total,1.0,negative
Total,1.5,negative
Total,1.0,negative
Total,1.0399999999999998,negative
Total,1.1304347826086956,negative
Total,1.0744680851063828,negative
Total,1.1134751773049647,negative
Total,1.0266666666666666,negative
Total,1.0000000000000002,negative
Total,1.0689655172413794,negative
Total,1.3333333333333333,negative
Total,1.0,negative
Total,1.1000000000000003,negative
Total,1.230769230769231,negative
Total,1.0,negative
Total,0.8888888888888888,negative
Total,1.0,negative
Total,1.0000000000000002,negative
Total,1.4166666666666665,negative
Total,0.0,negative
Total,1.2999999999999998,negative
Total,1.5,negative
Total,0.875,negative
Total,1.25,negative
Total,1.25,negative
Total,0.9999999999999998,negative
Total,1.0,negative
Total,1.3333333333333333,negative
Total,1.0727272727272728,negative
Total,1.1500000000000001,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.4,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.25,negative
Total,1.2222222222222225,negative
Total,1.1818181818181819,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.1296296296296298,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.2000000000000002,negative
Total,1.0500000000000003,negative
Total,0.9397590361445785,negative
Total,0.7916666666666665,negative
Total,1.0588235294117645,negative
Total,1.0857142857142859,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,0.8999999999999999,negative
Total,0.8235294117647054,negative
Total,0.9166666666666667,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.0625,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.0,negative
Total,1.25,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.0799999999999998,negative
Total,1.1212121212121213,negative
Total,1.3333333333333333,negative
Total,1.090909090909091,negative
Total,1.3333333333333333,negative
Total,1.083333333333333,negative
Total,1.3333333333333333,negative
Total,2.0,negative
Total,1.5,negative
Total,1.0,negative
Total,1.068965517241379,negative
Total,0.9999999999999998,negative
Total,1.1666666666666667,negative
Total,1.3333333333333333,negative
Total,2.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,0.8958333333333333,negative
Total,0.870967741935484,negative
Total,0.9999999999999998,negative
Total,1.0000000000000002,negative
Total,0.9999999999999998,negative
Total,1.1666666666666667,negative
Total,0.9368421052631579,negative
Total,1.15,negative
Total,1.0240963855421685,negative
Total,1.0,negative
Total,1.0961538461538458,negative
Total,0.875,negative
Total,0.8888888888888891,negative
Total,0.9565217391304346,negative
Total,0.962962962962963,negative
Total,1.0,negative
Total,1.076086956521739,negative
Total,1.0,negative
Total,0.8749999999999998,negative
Total,1.0714285714285714,negative
Total,0.875,negative
Total,0.0,negative
Total,1.0,negative
Total,1.0000000000000002,negative
Total,1.1666666666666665,negative
Total,1.142857142857143,negative
Total,1.0909090909090908,negative
Total,1.1,negative
Total,1.0,negative
Total,1.0,negative
Total,1.5,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,0.8421052631578947,negative
Total,1.2000000000000002,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.031847133757962,negative
Total,0.6666666666666665,negative
Total,0.0,negative
Total,2.0,negative
Total,1.3333333333333333,negative
Total,1.0344827586206895,negative
Total,2.0,negative
Total,1.0,negative
Total,1.0467289719626167,negative
Total,1.0,negative
Total,0.9999999999999998,negative
Total,1.0999999999999999,negative
Total,0.7272727272727273,negative
Total,0.9999999999999998,negative
Total,0.9999999999999998,negative
Total,1.0,negative
Total,1.0,negative
Total,0.8571428571428572,negative
Total,0.9999999999999998,negative
Total,0.6666666666666663,negative
Total,0.8000000000000003,negative
Total,0.9189189189189189,negative
Total,1.0,negative
Total,0.7142857142857142,negative
Total,0.9482758620689657,negative
Total,1.0,negative
Total,1.6666666666666665,negative
Total,1.1142857142857143,negative
Total,0.5,negative
Total,0.7727272727272729,negative
Total,1.0666666666666664,negative
Total,1.0095238095238095,negative
Total,0.5,negative
Total,1.0,negative
Total,0.9269662921348312,negative
Total,0.9673913043478257,negative
Total,0.5,negative
Total,1.333333333333333,negative
Total,0.33333333333333304,negative
Total,1.0909090909090908,negative
Total,1.25,negative
Total,1.0,negative
Total,1.1904761904761911,negative
Total,0.9999999999999998,negative
Total,1.0,negative
Total,1.3125,negative
Total,1.4090909090909085,negative
Total,1.5,negative
Total,0.9897959183673468,negative
Total,1.0,negative
Total,0.0,negative
Total,0.9736842105263157,negative
Total,0.96875,negative
Total,0.9729729729729732,negative
Total,1.0754716981132075,negative
Total,1.0000000000000002,negative
Total,1.2222222222222225,negative
Total,1.1363636363636362,negative
Total,1.1666666666666667,negative
Total,0.9375,negative
Total,1.0636363636363637,negative
Total,1.071428571428572,negative
Total,0.9714285714285718,negative
Total,0.8888888888888888,negative
Total,0.9846153846153847,negative
Total,1.1,negative
Total,1.2046783625730995,negative
Total,1.186206896551724,negative
Total,0.9666666666666663,negative
Total,0.9345794392523363,negative
Total,1.0901287553648071,negative
Total,0.5,negative
Total,1.0,negative
Total,0.9999999999999998,negative
Total,1.0999999999999999,negative
Total,0.9090909090909092,negative
Total,0.6666666666666665,negative
Total,0.0,negative
Total,1.0,negative
Total,1.24,negative
Total,1.0000000000000007,negative
Total,1.0327868852459017,negative
Total,0.8999999999999999,negative
Total,0.9523809523809528,negative
Total,1.0166666666666666,negative
Total,1.2727272727272727,negative
Total,1.074074074074074,negative
Total,1.153846153846154,negative
Total,0.9411764705882355,negative
Total,1.3333333333333333,negative
Total,1.0416666666666667,negative
Total,1.25,negative
Total,0.9148936170212765,negative
Total,1.0,negative
Total,1.6,negative
Total,1.0,negative
Total,1.0399999999999998,negative
Total,0.0,negative
Total,1.0595238095238102,negative
Total,1.5,negative
Total,0.8333333333333333,negative
Total,0.9682539682539684,negative
Total,1.0666666666666669,negative
Total,0.0,negative
Total,0.9999999999999996,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.076923076923077,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,2.0,negative
Total,1.0,negative
Total,2.0,negative
Total,1.222222222222222,negative
Total,0.9090909090909092,negative
Total,0.7142857142857142,negative
Total,1.4999999999999998,negative
Total,2.0,negative
Total,1.4563106796116507,negative
Total,3.0,negative
Total,1.3636363636363635,negative
Total,1.75,negative
Total,2.0,negative
Total,1.0,negative
Total,0.0,negative
Total,1.4666666666666666,negative
Total,1.142857142857143,negative
Total,1.3333333333333333,negative
Total,1.5454545454545456,negative
Total,1.4000000000000001,negative
Total,1.0,negative
Total,1.0,negative
Total,1.2222222222222225,negative
Total,1.0,negative
Total,1.5,negative
Total,1.0,negative
Total,1.4999999999999998,negative
Total,2.0,negative
Total,2.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.2173913043478262,negative
Total,1.3432835820895521,negative
Total,1.337837837837838,negative
Total,1.3873873873873876,negative
Total,1.318840579710145,negative
Total,1.3432835820895521,negative
Total,1.3913043478260871,negative
Total,1.3432835820895521,negative
Total,1.338235294117647,negative
Total,1.3432835820895521,negative
Total,1.3623188405797102,negative
Total,1.3405797101449275,negative
Total,1.384251968503937,negative
Total,1.3432835820895521,negative
Total,1.3379091869060191,negative
Total,1.3432835820895521,negative
Total,1.3141361256544501,negative
Total,1.294871794871795,negative
Total,1.3187499999999999,negative
Total,1.3432835820895521,negative
Total,1.3291139240506329,negative
Total,1.3432835820895521,negative
Total,1.3623188405797102,negative
Total,1.3808290155440417,negative
Total,1.3432835820895521,negative
Total,1.3428571428571439,negative
Total,1.3432835820895521,negative
Total,1.3432835820895521,negative
Total,1.3432835820895521,negative
Total,1.3432835820895521,negative
Total,1.3432835820895521,negative
Total,1.3486238532110089,negative
Total,1.337837837837838,negative
Total,1.3271028037383177,negative
Total,1.3478260869565215,negative
Total,1.3769730733519032,negative
Total,1.3432835820895521,negative
Total,1.338235294117647,negative
Total,1.3432835820895521,negative
Total,1.3432835820895521,negative
Total,1.3421052631578958,negative
Total,1.3571428571428577,negative
Total,1.3432835820895521,negative
Total,1.3139534883720931,negative
Total,1.3072916666666667,negative
Total,1.338235294117647,negative
Total,1.3206997084548107,negative
Total,1.3820224719101122,negative
Total,1.3571428571428577,negative
Total,1.3729729729729732,negative
Total,1.3292181069958857,negative
Total,1.352112676056338,negative
Total,1.3346153846153845,negative
Total,1.3432835820895521,negative
Total,1.3545454545454547,negative
Total,1.3404255319148937,negative
Total,1.3432835820895521,negative
Total,1.3432835820895521,negative
Total,1.3432835820895521,negative
Total,1.3432835820895521,negative
Total,1.3178294573643414,negative
Total,1.3543307086614174,negative
Total,1.340909090909091,negative
Total,1.3786982248520712,negative
Total,1.3399999999999999,negative
Total,1.3580246913580247,negative
Total,1.3849056603773584,negative
Total,1.2710280373831775,negative
Total,1.3428571428571425,negative
Total,1.3826086956521737,negative
Total,1.3076923076923077,negative
Total,1.3194444444444444,negative
Total,1.3239227340267459,negative
Total,1.3432835820895521,negative
Total,1.338235294117647,negative
Total,1.32,negative
Total,1.36231884057971,negative
Total,1.3472222222222223,negative
Total,1.3432835820895521,negative
Total,1.337837837837838,negative
Total,1.3432835820895521,negative
Total,1.3432835820895521,negative
Total,1.3432835820895521,negative
Total,1.338235294117647,negative
Total,1.3499999999999999,negative
Total,1.3432835820895521,negative
Total,1.3541666666666663,negative
Total,1.3432835820895521,negative
Total,1.3150684931506849,negative
Total,1.3243243243243243,negative
Total,1.3432835820895521,negative
Total,1.3370786516853936,negative
Total,1.3432835820895521,negative
Total,1.3432835820895521,negative
Total,1.349397590361446,negative
Total,1.3432835820895521,negative
Total,1.3289473684210535,negative
Total,1.3177570093457944,negative
Total,1.301075268817204,negative
Total,1.3362445414847162,negative
Total,1.3875968992248062,negative
Total,1.5,negative
Total,1.6363636363636365,negative
Total,1.3499999999999999,negative
Total,1.4583333333333333,negative
Total,1.4137931034482758,negative
Total,1.5,negative
Total,1.4999999999999998,negative
Total,1.3012820512820513,negative
Total,1.4705882352941178,negative
Total,1.4999999999999998,negative
Total,1.3880597014925373,negative
Total,1.1627906976744187,negative
Total,1.296551724137931,negative
Total,2.0,negative
Total,1.1666666666666663,negative
Total,1.3333333333333335,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.25,negative
Total,1.0,negative
Total,0.9999999999999998,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0000000000000004,negative
Total,1.3943661971830983,negative
Total,1.1267605633802815,negative
Total,1.394736842105263,negative
Total,1.6666666666666667,negative
Total,1.1818181818181819,negative
Total,1.21875,negative
Total,1.3814432989690717,negative
Total,1.3645320197044328,negative
Total,1.316176470588235,negative
Total,1.3333333333333333,negative
Total,1.1333333333333335,negative
Total,1.3170731707317072,negative
Total,1.1749999999999998,negative
Total,1.1707317073170733,negative
Total,1.271186440677966,negative
Total,1.3095238095238095,negative
Total,1.2352941176470589,negative
Total,1.3250000000000002,negative
Total,1.2857142857142856,negative
Total,1.371859296482412,negative
Total,1.3867924528301887,negative
Total,1.373913043478261,negative
Total,1.405940594059406,negative
Total,1.3566433566433562,negative
Total,1.337129840546697,negative
Total,1.3253731343283583,negative
Total,1.3921568627450978,negative
Total,1.4000000000000001,negative
Total,1.3450881612090682,negative
Total,1.3125,negative
Total,1.2857142857142858,negative
Total,1.8333333333333333,negative
Total,1.3112840466926068,negative
Total,1.3697478991596639,negative
Total,1.3950617283950617,negative
Total,0.0,negative
Total,1.2,negative
Total,1.0,negative
Total,1.3368794326241136,negative
Total,1.6666666666666665,negative
Total,1.0,negative
Total,1.5217391304347827,negative
Total,1.2340425531914891,negative
Total,1.3090909090909093,negative
Total,1.3090909090909093,negative
Total,1.3038793103448278,negative
Total,1.3333333333333333,negative
Total,1.5,negative
Total,1.3333333333333333,negative
Total,1.484536082474227,negative
Total,1.2797202797202796,negative
Total,1.4,negative
Total,1.25,negative
Total,1.4268292682926822,negative
Total,1.3728813559322033,negative
Total,0.6666666666666663,negative
Total,1.25,negative
Total,1.4489795918367347,negative
Total,1.2000000000000002,negative
Total,1.1666666666666665,negative
Total,1.0,negative
Total,0.5,negative
Total,1.1538461538461537,negative
Total,1.3362831858407076,negative
Total,1.4,negative
Total,0.9375,negative
Total,1.3384615384615386,negative
Total,1.3766233766233766,negative
Total,1.3174603174603183,negative
Total,1.3333333333333335,negative
Total,1.307692307692308,negative
Total,1.3018867924528303,negative
Total,1.3018867924528303,negative
Total,1.361111111111111,negative
Total,1.3921568627450982,negative
Total,1.2941176470588236,negative
Total,1.3064516129032258,negative
Total,1.3783783783783785,negative
Total,1.3184079601990046,negative
Total,1.2499999999999998,negative
Total,1.3763440860215055,negative
Total,1.3333333333333333,negative
Total,0.9999999999999998,negative
Total,1.2121212121212126,negative
Total,1.2916666666666667,negative
Total,1.5625,negative
Total,1.192307692307692,negative
Total,1.3333333333333333,negative
Total,1.0,negative
Total,1.2413793103448278,negative
Total,1.0,negative
Total,1.4285714285714286,negative
Total,1.0,negative
Total,2.0,negative
Total,1.3703703703703707,negative
Total,1.368421052631579,negative
Total,1.3219512195121952,negative
Total,2.0,negative
Total,1.333333333333333,negative
Total,1.1538461538461535,negative
Total,1.4508196721311473,negative
Total,1.0,negative
Total,1.25,negative
Total,1.3244837758112094,negative
Total,1.2887700534759359,negative
Total,1.2864583333333333,negative
Total,1.2887700534759359,negative
Total,1.2925531914893615,negative
Total,1.3977900552486187,negative
Total,1.4078212290502794,negative
Total,1.4090909090909087,negative
Total,1.4157303370786516,negative
Total,1.3534136546184738,negative
Total,1.3125,negative
Total,2.0,negative
Total,2.5,negative
Total,1.25,negative
Total,1.355,negative
Total,1.6086956521739129,negative
Total,1.3829787234042554,negative
Total,1.34,negative
Total,1.222222222222222,negative
Total,1.4137931034482758,negative
Total,1.6666666666666667,negative
Total,1.0,negative
Total,1.4,negative
Total,1.6153846153846156,negative
Total,1.0,negative
Total,1.3888888888888888,negative
Total,1.0,negative
Total,1.3965517241379308,negative
Total,1.4166666666666665,negative
Total,1.0,negative
Total,1.5,negative
Total,2.5,negative
Total,1.4375,negative
Total,1.5,negative
Total,1.25,negative
Total,1.4210526315789471,negative
Total,1.0,negative
Total,1.3333333333333333,negative
Total,1.3636363636363633,negative
Total,1.3499999999999999,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,1.0,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,1.3333333333333333,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.5,negative
Total,0.9999999999999998,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,1.2222222222222223,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.8000000000000003,negative
Total,1.35,negative
Total,1.2771084337349397,negative
Total,1.125,negative
Total,1.4705882352941175,negative
Total,1.4571428571428573,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,1.2000000000000002,negative
Total,1.2941176470588236,negative
Total,1.1666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,1.4375,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,1.3333333333333335,negative
Total,0.75,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,1.32,negative
Total,1.3939393939393938,negative
Total,0.6666666666666667,negative
Total,0.6666666666666667,negative
Total,1.5,negative
Total,1.3333333333333333,negative
Total,2.0,negative
Total,2.0,negative
Total,2.0,negative
Total,1.4827586206896548,negative
Total,1.388888888888889,negative
Total,1.4999999999999998,negative
Total,1.3333333333333333,negative
Total,2.0,negative
Total,3.0,negative
Total,1.5,negative
Total,1.5,negative
Total,1.5,negative
Total,1.5,negative
Total,1.0,negative
Total,1.2916666666666667,negative
Total,1.2419354838709675,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,0.9999999999999998,negative
Total,1.1666666666666667,negative
Total,1.3263157894736841,negative
Total,1.4,negative
Total,1.3493975903614457,negative
Total,0.5,negative
Total,1.278846153846154,negative
Total,1.3125,negative
Total,1.222222222222222,negative
Total,1.1956521739130435,negative
Total,1.4444444444444444,negative
Total,2.0,negative
Total,1.2499999999999998,negative
Total,1.3272727272727272,negative
Total,0.8333333333333333,negative
Total,1.2142857142857142,negative
Total,1.5,negative
Total,2.0,negative
Total,1.2000000000000002,negative
Total,1.1111111111111114,negative
Total,1.333333333333333,negative
Total,1.0000000000000002,negative
Total,1.2727272727272725,negative
Total,1.4,negative
Total,1.5,negative
Total,1.5,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.2280701754385963,negative
Total,1.2000000000000002,negative
Total,1.0,negative
Total,2.0,negative
Total,2.0,negative
Total,2.0,negative
Total,1.3121019108280256,negative
Total,0.833333333333333,negative
Total,1.0,negative
Total,2.0,negative
Total,1.8333333333333333,negative
Total,1.3448275862068972,negative
Total,2.0,negative
Total,2.0,negative
Total,1.252336448598131,negative
Total,2.0,negative
Total,1.3333333333333333,negative
Total,1.2499999999999998,negative
Total,1.3636363636363635,negative
Total,1.6666666666666663,negative
Total,0.9999999999999998,negative
Total,1.0,negative
Total,2.0,negative
Total,1.7142857142857144,negative
Total,1.6666666666666667,negative
Total,0.9999999999999998,negative
Total,1.4,negative
Total,1.2702702702702702,negative
Total,1.6470588235294117,negative
Total,1.5714285714285714,negative
Total,1.293103448275862,negative
Total,2.0,negative
Total,1.6666666666666665,negative
Total,1.4571428571428573,negative
Total,1.5,negative
Total,1.3181818181818183,negative
Total,1.4,negative
Total,1.4285714285714288,negative
Total,1.5,negative
Total,0.5,negative
Total,1.3370786516853934,negative
Total,1.3369565217391304,negative
Total,1.0,negative
Total,1.6666666666666665,negative
Total,1.0,negative
Total,1.727272727272727,negative
Total,1.375,negative
Total,2.0,negative
Total,1.380952380952381,negative
Total,1.3333333333333333,negative
Total,1.25,negative
Total,1.5625,negative
Total,1.4999999999999998,negative
Total,1.5,negative
Total,1.2755102040816324,negative
Total,2.0,negative
Total,1.0,negative
Total,1.3421052631578945,negative
Total,1.28125,negative
Total,1.3513513513513513,negative
Total,1.3396226415094339,negative
Total,1.3561643835616437,negative
Total,1.4074074074074077,negative
Total,1.4886363636363633,negative
Total,1.4166666666666667,negative
Total,1.25,negative
Total,1.3909090909090909,negative
Total,1.2857142857142856,negative
Total,1.3428571428571423,negative
Total,1.1481481481481484,negative
Total,1.1999999999999997,negative
Total,1.3000000000000003,negative
Total,1.4269005847953218,negative
Total,1.4551724137931037,negative
Total,1.3333333333333333,negative
Total,1.308411214953271,negative
Total,1.3862660944206011,negative
Total,0.5,negative
Total,1.0,negative
Total,0.9999999999999998,negative
Total,1.35,negative
Total,1.3636363636363638,negative
Total,1.1666666666666665,negative
Total,0.0,negative
Total,2.0,negative
Total,1.5999999999999999,negative
Total,1.2857142857142858,negative
Total,1.4098360655737703,negative
Total,1.233333333333333,negative
Total,1.2857142857142858,negative
Total,1.5,negative
Total,1.4545454545454544,negative
Total,1.4444444444444446,negative
Total,1.2941176470588238,negative
Total,1.2500000000000002,negative
Total,1.5,negative
Total,1.1276595744680848,negative
Total,1.0,negative
Total,1.4,negative
Total,1.571428571428572,negative
Total,1.0,negative
Total,1.440476190476191,negative
Total,2.0,negative
Total,1.1666666666666667,negative
Total,1.4126984126984126,negative
Total,1.3777777777777778,negative
Total,0.0,negative
Total,1.2887700534759359,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.2222222222222221,negative
Total,0.0,negative
Total,0.0,negative
Total,0.08333333333333337,negative
Total,0.0,negative
Total,0.0,negative
Total,0.12621359223300987,negative
Total,1.0,negative
Total,0.0,negative
Total,0.25,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.2666666666666666,negative
Total,0.0,negative
Total,0.0,negative
Total,0.045454545454545636,negative
Total,0.050000000000000044,negative
Total,0.0,negative
Total,0.0,negative
Total,0.2222222222222221,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,1.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.036036036036036,negative
Total,0.0,negative
Total,0.0,negative
Total,0.026086956521739202,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0144927536231884,negative
Total,0.03623188405797101,negative
Total,0.04094488188976386,negative
Total,0.0,negative
Total,0.09186906019007401,negative
Total,0.0,negative
Total,0.05235602094240843,negative
Total,0.0,negative
Total,0.03749999999999998,negative
Total,0.0,negative
Total,0.012658227848101278,negative
Total,0.0,negative
Total,0.0144927536231884,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.027522935779816515,negative
Total,0.027027027027027098,negative
Total,0.0,negative
Total,0.0,negative
Total,0.10306406685236791,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.01315789473684209,negative
Total,0.0,negative
Total,0.0,negative
Total,0.011627906976744207,negative
Total,0.03125,negative
Total,0.0,negative
Total,0.09475218658892115,negative
Total,0.03370786516853941,negative
Total,0.0,negative
Total,0.07027027027027033,negative
Total,0.04115226337448563,negative
Total,0.0,negative
Total,0.038461538461538436,negative
Total,0.0,negative
Total,0.036363636363636376,negative
Total,0.04255319148936171,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.007751937984496193,negative
Total,0.01574803149606302,negative
Total,0.0,negative
Total,0.029585798816567976,negative
Total,0.0,negative
Total,0.006172839506172867,negative
Total,0.05660377358490565,negative
Total,0.028037383177570097,negative
Total,0.0,negative
Total,0.04637681159420293,negative
Total,0.0,negative
Total,0.0,negative
Total,0.06686478454680533,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.013888888888888895,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.02083333333333337,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0135135135135135,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.012048192771084293,negative
Total,0.0,negative
Total,0.013157894736842105,negative
Total,0.0,negative
Total,0.021505376344086002,negative
Total,0.06113537117903933,negative
Total,0.04651162790697683,negative
Total,0.125,negative
Total,0.1818181818181821,negative
Total,0.1499999999999999,negative
Total,0.16666666666666652,negative
