OMIMID,geneID
261000,[2694]
261100,"[8029, 81693]"
261500,[8288]
261515,"[1962, 3295]"
261540,"[8708, 145173]"
261550,"[268, 269]"
261600,"[5053, 5860]"
261630,"[5053, 5860]"
261640,[5805]
261650,[]
261670,[5224]
261680,"[5105, 5106]"
261740,[51422]
261750,[5257]
261800,"[6662, 9775]"
261900,[]
261990,[341208]
262000,[617]
262190,[3643]
262300,"[1301, 54714]"
262400,"[2072, 2688, 7518, 10293, 10785, 25886, 51053, 51574, 55599]"
262500,[2690]
262600,"[5015, 5626, 6658]"
262650,[2688]
262700,[89884]
262850,[5345]
262890,[196527]
263000,[]
263200,"[358, 1080, 1956, 5314, 6522, 6714, 8100, 27031, 57545, 91147, 199221, 282617]"
263210,[79796]
263300,"[3039, 3043, 3440, 3716, 3717, 4352, 10019, 54790]"
263400,[7428]
263520,"[4750, 9742, 9786, 26146, 26160, 51098, 51626, 55112, 57539, 79659, 79809, 89891, 153241, 255758]"
263570,[2632]
263650,[54101]
263700,"[2623, 7390]"
263750,[1723]
263800,"[1188, 6559]"
264070,[5092]
264080,[5241]
264090,[11128]
264110,[3547]
264300,[3293]
264350,"[2778, 4306, 6337, 6338, 6340, 8675, 26249, 65125, 65266, 149775]"
264470,[51]
264600,[6716]
264700,"[1594, 120227]"
264800,"[368, 5167, 64131, 64132]"
265000,"[1146, 4621, 6261, 7169]"
265050,"[5648, 78989]"
265100,[10568]
265120,[6439]
265140,[94]
265150,[]
265300,[]
265380,"[1373, 2294]"
265430,[1948]
265450,[659]
265500,[]
265800,[1513]
265850,[]
265900,[6424]
265950,[3691]
266100,"[501, 11212, 284111]"
266120,[51251]
266130,[2937]
266140,[6708]
266150,[5091]
266200,[5313]
266265,[55343]
266270,[63916]
266280,[9401]
266300,[]
266500,"[5191, 5264]"
266510,"[5189, 5193, 5828, 5830, 55670]"
266600,"[113, 639, 836, 999, 1001, 1235, 1401, 1611, 1670, 1671, 1788, 1811, 1893, 2212, 2335, 2358, 2524, 2768, 3123, 3172, 3383, 3458, 3479, 3553, 3559, 3569, 3575, 3576, 3577, 3579, 3586, 3587, 3588, 3593, 3663, 3717, 3912, 3952, 4046, 4057, 4088, 4318, 4353, 4485, 4524, 4583, 4689, 5243, 5465, 5468, 5771, 5970, 6347, 6364, 6556, 6583, 6584, 6774, 6932, 7099, 7124, 7297, 7412, 7448, 7850, 8477, 8624, 8767, 8807, 8877, 8924, 8929, 9370, 9966, 9971, 10109, 10320, 10747, 23046, 23308, 51738, 54106, 55054, 60468, 64127, 64167, 64170, 94103, 114548, 117289, 120892, 149233, 151306, 159296, 163486, 219771, 339145, 345611, 400935]"
266900,"[4867, 9657, 10806, 22897, 26146, 27031, 27130, 57728, 80184, 132320, 261734, 282809]"
266920,"[9742, 26160]"
267000,"[1789, 129563]"
267010,"[27031, 55165]"
267200,[760]
267300,[525]
267430,"[183, 185, 1636, 5972]"
267500,[204]
267700,"[5551, 6813, 8676, 27259, 84868, 201294]"
267730,"[596, 604, 635, 843, 875, 1437, 1440, 1571, 2052, 2356, 3123, 3440, 4524, 5551, 6470, 7037, 7298, 8438, 8915, 11200, 25788]"
267750,[80781]
268000,"[24, 196, 403, 582, 583, 762, 1121, 1201, 1258, 1259, 1406, 2979, 3000, 3419, 3420, 3614, 4117, 4751, 4901, 5145, 5148, 5158, 5949, 5950, 5995, 6010, 6017, 6094, 6100, 6101, 6102, 6103, 6121, 6295, 7274, 7275, 7287, 7399, 7401, 7439, 8100, 8481, 8842, 9094, 9128, 9129, 9227, 9696, 9742, 9785, 10002, 10004, 10210, 10265, 10461, 10594, 11333, 22926, 23020, 23370, 23418, 23568, 23746, 24148, 25794, 26090, 26121, 26160, 28982, 49855, 50939, 54806, 55624, 55812, 55857, 55975, 56952, 57096, 57670, 57709, 60509, 64218, 79797, 79947, 84100, 84140, 84255, 92211, 92840, 114902, 123016, 130557, 138050, 145226, 149647, 157657, 221960, 285440, 346007, 375298, 388939, 390595, 399823, 768206]"
268080,[]
268100,[10002]
268130,[26277]
268150,"[6005, 6006, 6007]"
268200,[23175]
268210,[5002]
268220,"[2308, 5077, 5081, 7161, 25937]"
268300,[157570]
268305,[9775]
268310,"[4920, 64359]"
268400,[9401]
268650,[8626]
268700,[10157]
268800,[3074]
268900,[1757]
269000,[157570]
269150,"[6497, 26040]"
269160,"[1282, 2018, 6469, 6496]"
269200,[326]
269250,"[3636, 23169]"
269300,"[2697, 56172]"
269400,"[5727, 7837, 220202]"
269500,"[4038, 50964]"
269600,[348]
269650,[]
269700,"[10555, 26580]"
269840,[7535]
269860,"[55764, 57560]"
269880,[5295]
269920,"[10020, 26503]"
269921,"[10020, 26503]"
270100,"[93, 1770, 4838, 7547, 10370, 29922, 118856, 124401, 146845, 168507, 203286, 220136]"
270150,"[639, 1609, 2212, 2969, 3592, 6775, 7128, 9232, 10318, 50618, 55023, 134728, 653361]"
270200,[224]
270300,"[1041, 5271, 51317, 64377]"
270400,[1717]
270420,"[2984, 6550, 10653]"
270450,[3480]
270500,[]
270550,[26278]
270685,[26580]
270700,[23503]
270750,[25778]
270800,[9420]
270960,[50511]
270970,[6708]
271150,[6606]
271220,"[6606, 6607, 59341]"
271245,[56652]
271250,"[5190, 79581]"
271322,"[773, 2296, 2672, 2895, 2911, 4311, 5521, 5582, 6310, 6311, 6314, 6712, 7222, 8913, 9711, 10273, 10528, 10939, 23152, 51567, 51741, 55129, 55280, 57231, 57410, 60481, 79876, 84991, 146057, 200403, 255928, 342371, 343641, 440193]"
271400,"[1482, 3921]"
271510,[4796]
271520,[]
271640,"[23233, 126792]"
271665,[4921]
271700,[1280]
271900,[443]
271930,"[103, 4508, 23636]"
271980,"[219, 7915]"
272100,[5428]
272120,"[34, 361, 859, 1139, 1141, 3764, 4128, 6324, 6331, 6532, 8929, 54738]"
272150,[79583]
272200,[285362]
272300,[6821]
272430,"[9244, 23529, 55975]"
272440,[150468]
272460,"[2317, 4621]"
272620,[]
272700,[]
272750,[2760]
272800,"[2760, 3073]"
273000,[]
273150,[]
273250,[]
273300,"[240, 242, 673, 955, 1618, 2261, 3265, 3815, 4313, 5307, 6793, 6794, 8379, 8915, 27306, 55159, 63978]"
273395,[7473]
273400,[84168]
273750,"[9820, 83987]"
273770,[]
273800,"[3674, 3690]"
273900,[2533]
274000,[9939]
274150,"[2152, 7035, 7056, 11093]"
274270,[1806]
274300,[7068]
274400,"[6528, 7038, 7173, 50506, 389434, 405753]"
274500,[7173]
274600,"[2299, 3766, 5172]"
274700,[7038]
274800,[389434]
274900,[405753]
275000,"[1493, 2638, 4524, 7253, 8635, 10678, 26191, 64135, 84159, 115352]"
275100,"[7201, 7252, 55532]"
275120,[7200]
275200,[7253]
275210,"[4000, 10269]"
275220,[2737]
275240,[]
275350,[6948]
275355,"[207, 540, 595, 841, 890, 891, 898, 1017, 1019, 1021, 1029, 1244, 1956, 3202, 3236, 3237, 3479, 3552, 3556, 3621, 3667, 3814, 4233, 4255, 4363, 4780, 4851, 5243, 5290, 5601, 5728, 5743, 6648, 6774, 6845, 7157, 7249, 7465, 8795, 8900, 9134, 9429, 10135, 10397, 10413, 10461, 50814, 51086, 54556, 93627, 282617, 407007]"
275400,[10908]
275630,[51099]
275900,[23111]
276300,"[324, 2956, 4292, 4436, 5395]"
276400,[2492]
276600,"[2184, 3242, 6898]"
276700,"[2184, 3242, 6898]"
276710,"[2184, 3242, 6898]"
276820,[7476]
276880,[131669]
276900,"[4647, 10083, 10518, 64072, 65217, 124590]"
276901,"[7399, 79955]"
276902,"[3035, 4575, 4647, 7401, 22901, 65217, 84131]"
276904,[10083]
276950,"[2187, 5728, 7547]"
277000,[]
277100,[]
277170,"[5147, 9851, 26123, 51259, 65250, 317662, 374654]"
277180,"[1080, 10149]"
277200,[650]
277300,"[3955, 6911, 10683, 84667, 134701, 145873]"
277320,"[1890, 50484]"
277380,[55788]
277400,"[5052, 25974]"
277410,[27249]
277440,"[1184, 5251, 7421]"
277450,"[2677, 79001]"
277460,"[335, 338, 7274]"
277470,[283989]
277480,[7450]
277580,"[1908, 1910, 4286, 6663]"
277590,"[2146, 4297, 8726, 23512, 64324]"
277600,"[2200, 4053, 81794]"
277700,[7486]
277730,"[125, 217]"
277900,"[2, 191, 308, 348, 438, 540, 635, 815, 1356, 3569, 3576, 3586, 4015, 4017, 4713, 5530, 5532, 5621, 6622, 7076, 7124, 54949, 56899, 57817]"
277950,[4323]
278000,[3988]
278150,[10161]
278250,"[4297, 23545]"
278300,[7498]
278700,[7507]
278720,[7508]
278730,[2068]
278740,[1643]
278750,[5429]
278760,[2072]
278780,[2073]
278800,[2074]
279000,[]
280000,[9487]
300000,[4281]
300004,[170302]
300009,[1184]
300018,[190]
300029,[6103]
300042,[]
300046,[]
300047,[]
300048,[2316]
300049,"[2316, 23327, 55780]"
300055,[4204]
300062,[]
300066,[23676]
300067,"[1641, 4335]"
300068,[367]
300071,"[778, 2779, 2784, 2916, 4308, 5158, 6010, 6295, 9187, 60506, 345193, 440435]"
300087,[7503]
300088,[57526]
300100,"[215, 3162, 3458, 5189, 5194, 6648, 55670]"
300106,[633]
300114,[1183]
300115,[]
300123,[6658]
300143,[11141]
300148,[1968]
300166,[54880]
300194,"[2182, 9949, 23630]"
300200,"[190, 326, 2516, 4158, 4173, 6770, 23530, 56246]"
300209,[8481]
300210,[7102]
300215,[170302]
300216,"[4693, 23418, 55213, 80169]"
300219,"[4534, 10046]"
300238,[27316]
300243,[10479]
300244,[2316]
300248,[]
300257,[3920]
300260,"[3654, 4204]"
300263,[23133]
300266,[57760]
300271,[116442]
300280,[2273]
300291,"[4792, 8517]"
300299,"[7454, 55135]"
300301,[8517]
300310,[30011]
300321,"[2316, 8573, 9968]"
300322,[3251]
300323,"[3251, 126133]"
300324,[]
300337,"[3861, 4286, 4358, 5648, 78989]"
300352,[6535]
300354,[8450]
300355,[]
300367,[2623]
300372,[]
300373,[139285]
300376,"[920, 1756, 6347, 7040, 10631]"
300387,[2182]
300388,"[894, 5297, 9289, 27286]"
300400,[3561]
300406,"[2316, 8573, 9968]"
300419,[170302]
300422,"[2316, 8573, 9968]"
300423,[10159]
300424,[8481]
300425,[54413]
300428,[]
300431,[11141]
300433,[]
300434,[57477]
300436,[9459]
300438,[3028]
300448,[546]
300454,[]
300455,[6103]
300472,[3476]
300475,"[215, 10134]"
300476,[778]
300484,[]
300486,[4983]
300489,[538]
300491,[6853]
300494,[54413]
300495,[57502]
300496,[]
300497,[57502]
300498,[347344]
300500,[4935]
300505,[]
300510,[9210]
300511,[1730]
300514,[2187]
300518,[]
300519,[282808]
300523,[6567]
300534,[8242]
300539,[554]
300554,"[1184, 5251]"
300555,[4952]
300557,[]
300558,[5063]
300559,"[5255, 5260]"
300577,[158866]
300582,[6473]
300584,"[6868, 8517]"
300590,"[5885, 8243, 9126, 23476, 25836]"
300600,[778]
300604,[79983]
300607,[23229]
300614,[9131]
300615,[4128]
300622,[29071]
300623,[2332]
300624,"[351, 2332, 2334]"
300633,[367]
300635,[331]
300636,"[6868, 8517]"
300640,[8517]
300643,[27286]
300645,[1536]
300650,"[4286, 7299]"
300653,[5230]
300659,[254065]
300660,[9131]
300661,[5631]
300672,[6792]
300673,[4204]
300676,[65109]
300679,[190]
300695,[2273]
300696,[2273]
300699,[2892]
300705,[3028]
300706,[10075]
300707,[92002]
300710,[]
300716,[84061]
300717,[2273]
300718,[2273]
300749,[8573]
300750,[724110]
300751,[212]
300752,[212]
300755,[695]
300758,[10046]
300770,[1438]
300799,[51114]
300801,[23096]
300802,[6855]
300803,[7552]
300804,[8481]
300807,[2158]
300813,"[596, 6756, 6757, 6760, 7431, 79801]"
300814,[4935]
300815,[4204]
300816,[9131]
300818,[5277]
300830,[139411]
300831,[50814]
300833,[6658]
300834,[6103]
300835,[2623]
300841,[]
300842,[7504]
300843,"[2652, 5956]"
300844,[6197]
300845,[79184]
300847,[6134]
300848,[7592]
300849,[2664]
300850,[1741]
300851,[641339]
300852,[186]
300853,[84061]
300855,[8260]
300857,[29978]
300860,[7319]
300863,[10013]
300864,[]
300867,[7403]
300868,[5277]
300869,[2332]
300872,[55217]
300881,[]
300882,[55869]
300884,[79868]
300886,[1193]
300887,[1349]
300888,[3547]
300894,[11152]
300895,[9968]
300896,[7355]
300905,[5165]
300908,"[2539, 8573]"
300909,[7512]
300910,[5358]
300911,[10159]
300912,[340533]
300914,[1288]
300915,[3149]
300918,[51360]
300919,[8239]
300923,[24137]
300928,[11043]
300934,[6748]
300942,[]
300943,[83550]
300946,[90121]
300952,[54539]
300953,[7737]
300957,[57187]
300958,[1654]
300960,[10682]
300963,[28952]
300966,[6872]
300967,[4841]
300968,[8239]
300971,[10916]
300972,[537]
300978,[51132]
300979,[10735]
300982,[80311]
300983,[9758]
300984,[389856]
300985,[]
300986,[3188]
300988,[4478]
300989,[633]
300990,[9949]
300991,[139212]
300997,[8473]
300998,[6134]
301000,"[7454, 7456]"
301006,[8270]
301008,[22866]
301010,[407]
301013,[63932]
301014,[51360]
301015,[286410]
301018,[114928]
301020,[4694]
301021,[54539]
301040,[546]
301050,"[1285, 1286, 1287, 4627, 7827, 27235]"
301200,[265]
301220,[5422]
301310,[22]
301410,[]
301500,[2717]
301700,[1902]
301800,"[5125, 64641]"
301830,"[7317, 55906]"
301835,[5631]
301845,[139741]
301900,[84295]
302000,[]
302030,[]
302045,[1756]
302060,[6901]
302200,[4810]
302350,[4810]
302500,[492]
302800,[2705]
302802,[]
302905,[50945]
302950,[415]
302960,[10682]
303100,[1121]
303350,[3897]
303400,[50945]
303600,[6197]
303650,[]
303700,"[2652, 5956]"
303800,"[1261, 2652, 2780, 5149, 22926, 54714]"
303900,[5956]
304020,[6103]
304050,[]
304100,[3897]
304110,"[1947, 64219]"
304120,[2316]
304150,[538]
304340,[8905]
304350,[]
304400,"[2706, 5456, 10804]"
304500,[5631]
304700,"[1678, 6908]"
304730,[]
304790,[50943]
304800,"[359, 554, 5578]"
304900,[551]
304950,[54808]
305000,"[966, 1736, 4869, 5073, 7012, 7015, 26277, 51750, 54433, 55505, 55651, 64858, 65057]"
305100,"[1896, 60401, 128178]"
305200,[2316]
305390,[4693]
305400,[2245]
305450,"[2316, 8573, 9968]"
305600,[64840]
305620,"[2316, 6885]"
305700,[]
306000,[5256]
306400,"[1535, 1536, 2539]"
306700,"[2157, 2158]"
306900,[2158]
306955,[7547]
306990,[27238]
307000,[3897]
307030,[2710]
307150,[6658]
307200,"[695, 2000]"
307700,[9247]
307800,"[1184, 5251]"
308050,[50814]
308100,[412]
308200,[]
308205,[51360]
308230,[959]
308240,"[331, 3458, 3605, 4068]"
308280,[]
308300,[8517]
308350,"[818, 1759, 2775, 6323, 9091, 150094, 170302, 348980]"
308500,[2296]
308700,"[1630, 1848, 2253, 2260, 3730, 5015, 6657, 6658, 6663, 6870, 8820, 8822, 9394, 9915, 10371, 23767, 26012, 54756, 55636, 55717, 60675, 81848, 84634, 128674, 285025, 389549]"
308800,[51360]
308940,"[1287, 1288]"
308960,[]
308990,[1184]
309000,[4952]
309120,[56159]
309200,"[1015, 1610, 1644, 3680, 3785, 5524, 5590, 8322, 9223, 9863, 10042, 10043, 23209, 23316, 55364, 55507, 144717]"
309300,[91851]
309350,"[596, 1280, 1297, 1301, 2316, 2321, 2720, 3339, 3791, 6399, 7422, 9469, 9719, 10683, 50964, 59341]"
309400,"[538, 1356]"
309500,[10084]
309510,"[2892, 5063, 5422, 6134, 8242, 8573, 170302, 254065]"
309520,"[9968, 51114, 65109]"
309530,"[186, 1183, 1741, 1756, 2182, 2664, 3054, 4204, 5063, 6197, 6855, 7102, 7552, 7592, 8239, 9459, 9758, 9968, 11043, 11141, 22866, 23096, 24140, 63932, 65109, 79868, 84679, 116442, 139411, 170302, 347344, 389856]"
309541,[3054]
309548,"[351, 2332, 2334]"
309549,[24140]
309580,[546]
309583,"[3481, 5324, 6611, 8091]"
309585,"[55869, 81887]"
309610,[]
309630,[8823]
309640,[]
309800,"[8260, 54880]"
309801,"[1349, 3052, 54539]"
309850,[]
309900,[3423]
310200,"[920, 1756, 6347, 7040, 8425, 10631]"
310300,"[2010, 2273, 4000, 4625, 23224, 23345, 79188]"
310370,"[1106, 1822, 3746, 4758, 5274, 5621, 7248, 7957, 9570, 10715, 10939, 26278, 54982, 56978, 57465, 84823, 378884]"
310400,"[58, 274, 1785, 4534, 4625, 6261, 6786, 7169, 7170, 57190, 64419, 84876, 124093]"
310440,[203547]
310460,[]
310468,[1184]
310490,[9131]
310500,"[778, 2779, 2784, 2916, 4308, 4901, 5158, 6010, 6295, 9187, 60506, 345193, 440435]"
310600,[4693]
310700,[90167]
311050,[4977]
311070,[5631]
311100,[785]
311200,"[8481, 26005]"
311250,[5009]
311300,"[2316, 8481]"
311360,"[1557, 2332, 2516, 2661, 4780, 5460, 7490, 7512, 9210, 9241, 10734, 29893, 54937, 56478, 79983, 84515, 135935, 164045, 342977, 344018, 402381]"
311510,[116442]
311900,[8241]
312000,[6658]
312060,[5199]
312080,"[4001, 5354]"
312170,"[1737, 5160, 5162, 9361]"
312300,[367]
312500,[]
312550,[]
312600,[6102]
312700,[6247]
312750,"[1959, 2290, 4204, 5770, 6792, 6812, 9568, 22854]"
312780,[]
312863,[3561]
312870,"[2239, 2719, 54884]"
312920,[5354]
313200,[367]
313350,[]
313400,"[596, 1280, 1297, 1301, 2316, 2321, 2720, 3339, 3791, 6399, 7422, 9469, 9719, 10683, 50964, 59341]"
313500,[1896]
313700,[367]
313850,[7055]
313900,[7454]
314050,[2623]
314100,[113189]
314250,[6872]
314320,[]
314390,"[2187, 7547]"
314400,[2316]
314580,[55906]
314600,"[6910, 57167]"
400042,"[190, 1081, 2099, 2488, 4846, 8556, 23405, 26580, 53373, 54014, 143689, 440822]"
400044,[6736]
400045,"[2516, 6662, 6736]"
415000,"[1617, 5940, 8284, 8287, 8653, 9081, 9082, 9083, 9084, 9085, 9426, 57054, 57055, 86614, 140032, 442862]"
424500,[]
500000,"[4519, 54539]"
500001,"[4538, 4541]"
500002,[4556]
500003,[4508]
500004,"[3035, 4647, 65217, 122618]"
500005,[]
500006,[4509]
500007,[]
500008,[]
500009,"[4556, 55687]"
500010,[4508]
500011,[4508]
500014,[4537]
500015,[4508]
502000,[]
502500,"[4535, 4536]"
515000,[]
516000,"[105, 199, 627, 683, 1310, 1356, 1565, 1571, 1644, 1728, 1812, 1813, 1906, 2026, 2203, 2208, 2244, 2580, 2629, 2668, 2670, 2876, 2941, 2944, 2950, 3047, 3077, 3082, 3122, 3127, 3162, 3303, 3313, 3480, 3481, 3482, 3569, 3630, 3643, 3761, 4099, 4128, 4129, 4133, 4137, 4217, 4524, 4680, 4803, 4842, 5071, 5243, 5819, 6128, 6147, 6202, 6531, 6571, 6622, 6647, 6648, 6888, 7054, 7124, 7226, 9045, 9112, 9529, 9623, 10059, 10891, 11315, 23400, 26047, 29058, 54541, 54892, 55532, 55737, 65018, 120892, 144195, 374946, 406957, 100359403]"
516006,[]
516050,[]
516070,[]
520000,"[4556, 4566, 4567]"
530000,"[3552, 3553, 4509, 4567, 50484]"
535000,"[3552, 3553, 4508, 4512, 4514, 4519, 4535, 4536, 4538, 4539, 4540, 4541, 4720, 6121, 9227]"
540000,"[3552, 3553, 4511, 4512, 4513, 4514, 4519, 4535, 4538, 4540, 4541, 4558, 4564, 4566, 4567, 4572, 4574, 4575, 4577, 4578, 6647, 6648]"
545000,"[3552, 3553, 4540, 4549, 4558, 4564, 4565, 4566, 4567, 4571, 4572, 4574, 4575]"
550500,[]
551000,[4576]
551500,[4508]
553000,"[3855, 5816]"
556500,"[4576, 154791]"
557000,[]
561000,"[7137, 81624]"
580000,"[4574, 55687]"
590050,"[24, 348, 629, 717, 718, 735, 2074, 3075, 3078, 3080, 3090, 3426, 5654, 6017, 6103, 7078, 7099, 7422, 8797, 8878, 10516, 10877, 10878, 23539, 64761, 64802, 83872, 84839, 114902, 387715]"
590080,[]
600001,[2627]
600002,[5745]
600057,"[3670, 8626]"
600059,[10594]
600060,[4647]
600072,[5621]
600080,[]
600081,[120227]
600082,"[354, 2252, 5617, 6716]"
600084,[2120]
600092,[55733]
600101,[9132]
600105,[23418]
600110,[6785]
600116,"[142, 216, 478, 1639, 1644, 1813, 2629, 2668, 2936, 4137, 4803, 5071, 5173, 5368, 5428, 5580, 5617, 6571, 6622, 7054, 8575, 8854, 11315, 23400, 27429, 55532, 65018, 120892]"
600118,"[22930, 22931, 25782, 128637]"
600121,[8540]
600131,"[2554, 2562, 2566, 6513, 8629, 8912]"
600132,[7287]
600138,[26121]
600142,[5654]
600143,[2055]
600145,"[5125, 6862, 7547, 57216, 80199, 81839, 392255]"
600151,[84100]
600155,[1910]
600163,"[776, 781, 783, 3752, 3762, 3764, 4624, 5318, 5443, 6324, 6327, 6336, 10021, 23171, 55800]"
600165,[]
600171,[2332]
600175,[59341]
600195,[7010]
600204,[1298]
600223,"[773, 2296, 2672, 2895, 2911, 4311, 5521, 5582, 6310, 6311, 6314, 6712, 7222, 8913, 9711, 10273, 10528, 10939, 23152, 25894, 51567, 51741, 55129, 55280, 57231, 57410, 60481, 79876, 84991, 146057, 200403, 255928, 342371, 343641, 440193]"
600224,"[773, 2296, 2672, 2895, 2911, 4311, 5521, 5582, 6310, 6311, 6314, 6712, 7222, 8913, 9711, 10273, 10528, 10939, 23152, 51567, 51741, 55129, 55280, 57231, 57410, 60481, 79876, 84991, 146057, 200403, 255928, 342371, 343641, 440193]"
600231,[362]
600251,[23384]
600263,[5803]
600268,[3845]
600273,"[5310, 7249]"
600274,"[2896, 4137, 5663, 23435, 25978, 54209, 203228]"
600309,[2697]
600316,[51168]
600319,[]
600320,[387082]
600321,[]
600325,[]
600329,[28962]
600332,[859]
600334,"[4625, 7273]"
600348,[2009]
600361,"[9420, 9895, 9927, 10084, 10908]"
600363,[123606]
600373,[9361]
600376,[94]
600383,"[23213, 81796]"
600416,[]
600430,"[3069, 9759, 9855, 23178]"
600458,[]
600462,"[51067, 80324]"
600496,[6927]
600501,[1910]
600510,[]
600511,[]
600512,"[5649, 9211, 9681, 64780]"
600513,[1137]
600522,[]
600528,[]
600584,[]
600593,[]
600624,[]
600625,[652]
600627,[6999]
600628,[9119]
600630,[2074]
600631,[]
600634,"[652, 1052, 4221, 5617, 9049, 64072]"
600638,[10381]
600643,[5314]
600649,[1376]
600652,[79784]
600666,[23193]
600669,"[785, 846, 1181, 2563, 6513, 57468]"
600670,[]
600706,[1120]
600716,[]
600721,"[3418, 728294]"
600734,[]
600740,[1175]
600775,[2077]
600790,[]
600791,"[2299, 3766, 5172]"
600794,"[2617, 26580, 65055]"
600795,[25978]
600799,[659]
600802,[3718]
600803,[5244]
600807,[]
600850,[5625]
600852,[762]
600858,[51422]
600880,"[2153, 3717]"
600881,[1411]
600882,[7879]
600883,[]
600884,"[70, 88, 1410, 1674, 1756, 1829, 2218, 2274, 3910, 4607, 4624, 4625, 5350, 5663, 5664, 5894, 6331, 6389, 6444, 6901, 7112, 7134, 7137, 7139, 7168, 7273, 7414, 8048, 8557, 9015, 9531, 10060, 10486, 10529, 10587, 11155, 22845, 27063, 57798, 63976, 79717, 84665, 91624, 282996]"
600886,[2512]
600890,[]
600901,[2178]
600919,[287]
600920,[91179]
600955,[5122]
600962,"[362, 3848]"
600965,[7466]
600969,[1299]
600971,[259236]
600972,[1836]
600974,[117531]
600975,"[1545, 4053, 7010]"
600977,[83394]
600987,[4212]
600994,[1687]
600995,"[81, 396, 1285, 2013, 4643, 4868, 5076, 5800, 7225, 7490, 7827, 8542, 9688, 23165, 23279, 23607, 26130, 51196, 51479, 54443, 54885, 55746, 57122, 57510, 64423, 79023, 79902, 79934, 83478, 286204]"
600996,"[4000, 6262, 7273, 11155, 29119]"
601001,"[3852, 3861]"
601003,[487]
601005,[775]
601011,[]
601023,[]
601042,[6513]
601067,"[64072, 65217]"
601068,"[151, 1501, 6900, 401474]"
601071,[9381]
601072,[64699]
601076,[]
601088,[4094]
601098,[9516]
601104,"[4137, 4336, 6427, 6434, 9451, 10228]"
601110,[10195]
601144,"[287, 775, 781, 783, 805, 3752, 3757, 3764, 5318, 6324, 6327, 6331, 6336, 7871, 10008, 10021, 10060, 10142, 23171, 23493, 23630, 29098, 54795, 55800]"
601152,"[9927, 91137]"
601154,[6331]
601162,[5832]
601186,"[5915, 64220]"
601187,[]
601198,"[846, 2767]"
601200,[23405]
601202,[]
601214,[3728]
601216,[4054]
601223,[]
601224,"[2132, 51317, 60529]"
601228,"[657, 26585]"
601230,[]
601238,[85300]
601277,[26154]
601283,[11132]
601287,[6444]
601316,[2070]
601317,[4647]
601321,"[4763, 5605]"
601331,[80114]
601338,"[478, 4976]"
601341,[]
601346,[222546]
601349,[8724]
601358,"[4683, 6595]"
601362,[]
601367,"[28, 125, 213, 241, 287, 335, 351, 463, 1021, 1281, 1282, 1471, 1482, 1636, 1906, 1909, 2147, 2153, 2243, 2295, 2296, 2717, 2833, 3039, 3360, 3383, 3553, 3557, 3569, 3659, 3674, 3685, 3690, 3777, 4018, 4321, 4524, 4843, 4846, 4852, 4854, 5139, 5308, 5327, 5328, 5563, 5583, 5743, 6000, 6647, 6926, 7040, 7124, 7351, 7421, 7482, 7941, 9445, 9644, 9734, 10019, 10100, 10594, 23143, 23174, 54498, 54897, 79001, 196743]"
601369,[1690]
601371,[]
601382,[8898]
601386,"[491, 64072]"
601388,[1493]
601390,"[8642, 79633]"
601399,"[861, 2120, 22852]"
601407,[]
601410,"[3767, 5325, 6833, 57061, 346171]"
601414,[9129]
601419,[1674]
601452,[]
601455,[10397]
601457,"[5896, 5897]"
601458,[]
601462,"[1134, 1140, 1144, 1145]"
601466,[]
601472,[2617]
601477,[]
601487,[]
601492,[3373]
601493,[11155]
601494,[7139]
601495,[3507]
601499,[]
601518,"[395, 472, 596, 841, 999, 1027, 1107, 1789, 1794, 1861, 2122, 3111, 3619, 3696, 4154, 4323, 4650, 5083, 5452, 5604, 6041, 6925, 6934, 8379, 8495, 8537, 8932, 9289, 9909, 10018, 10194, 10481, 11200, 22992, 23185, 23331, 27087, 54801, 54887, 54894, 55328, 56946, 57082, 57666, 63876, 64864, 79783, 79969, 81532, 83879, 91522, 283349, 344595, 390858, 730198, 100507527, 106479631, 106479784, 106480868, 106481323]"
601536,[3198]
601539,"[5189, 5190, 5192, 5193, 5194, 5195, 5824, 5828, 5830, 8504, 8799, 9409, 55670]"
601543,[7007]
601544,[2706]
601547,[1415]
601549,[]
601551,[6521]
601552,[444]
601553,[1001]
601559,[3977]
601583,[11281]
601596,[79628]
601606,[1540]
